Minute,Player,Squad,xG,PSxG,Outcome,Distance,Body Part,Notes,Player,Event,Player,Event,game_id,Minute Type,Half
86.0,Tim Parker,St. Louis,0.01,,Off Target,15,Head,,Roman Bürki,Pass (Dead),Aziel Jackson,Fouled,St-Louis-City-Los-Angeles-FC-May-15-2024-Major-League-Soccer,RT,2
95.0,Denis Bouanga,LAFC,0.62,0.56,Goal,16,Right Foot,,Denis Bouanga,Tackle,,,St-Louis-City-Los-Angeles-FC-May-15-2024-Major-League-Soccer,ET,2
97.0,Samuel Adeniran,St. Louis,0.02,,Off Target,27,Left Foot,,Nökkvi Þórisson,Pass (Live),Njabulo Blom,Pass (Live),St-Louis-City-Los-Angeles-FC-May-15-2024-Major-League-Soccer,ET,2
99.0,Nökkvi Þórisson,St. Louis,0.11,0.07,Saved,21,Right Foot,,Samuel Adeniran,Pass (Live),Kyle Hiebert,Pass (Live),St-Louis-City-Los-Angeles-FC-May-15-2024-Major-League-Soccer,ET,2
5.0,Georgi Minoungou,Seattle,0.01,,Blocked,9,Right Foot,Volley,João Paulo Mior,Pass (Live),,,Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,1
7.0,Carlos Gómez,RSL,0.14,,Off Target,14,Right Foot,,Cristian Arango,Pass (Live),Matt Crooks,Pass (Live),Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,1
15.0,Albert Rusnák,Seattle,0.09,,Off Target,18,Right Foot,,Léo Chú,Pass (Live),Albert Rusnák,Pass (Live),Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,1
22.0,Brayan Vera,RSL,0.04,0.07,Saved,22,Left Foot,,Matt Crooks,Pass (Live),Diego Luna,Pass (Live),Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,1
25.0,Braian Ojeda,RSL,0.02,,Off Target,27,Right Foot,,Braian Ojeda,Interception,,,Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,1
27.0,Carlos Gómez,RSL,0.23,0.63,Goal,14,Left Foot,,Carlos Gómez,Take-On,Matt Crooks,Pass (Live),Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,1
29.0,Daniel Musovski,Seattle,0.09,0.37,Saved,10,Right Foot,,Daniel Musovski,Take-On,Paul Rothrock,Pass (Live),Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,1
29.0,Daniel Musovski,Seattle,0.07,0.11,Saved,5,Head,,Daniel Musovski,Shot,,,Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,1
35.0,Georgi Minoungou,Seattle,0.03,,Off Target,13,Right Foot,,Albert Rusnák,Pass (Live),,,Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,1
38.0,Carlos Gómez,RSL,0.41,,Off Target,11,Left Foot,,Matt Crooks,Pass (Live),Cristian Arango,Pass (Live),Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,1
39.0,Braian Ojeda,RSL,0.13,,Blocked,6,Left Foot,,Braian Ojeda,Take-On,Matt Crooks,Pass (Live),Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,1
39.0,Carlos Gómez,RSL,0.07,,Blocked,15,Right Foot,,Braian Ojeda,Shot,,,Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,1
40.0,Justen Glad,RSL,0.18,0.09,Saved,10,Left Foot,,Diego Luna,Pass (Live),Cristian Arango,Pass (Live),Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,1
42.0,João Paulo Mior,Seattle,0.04,,Blocked,29,Right Foot,,Danny Leyva,Pass (Live),Georgi Minoungou,Pass (Live),Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,1
44.0,Danny Leyva,Seattle,0.15,,Blocked,17,Right Foot,,Georgi Minoungou,Pass (Live),João Paulo Mior,Pass (Live),Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,1
47.0,Cristian Arango,RSL,0.04,,Blocked,23,Right Foot,,Diego Luna,Pass (Live),Brayan Vera,Pass (Live),Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,ET,1
48.0,Braian Ojeda,RSL,0.03,,Off Target,32,Right Foot,,Emeka Eneli,Pass (Live),Andrew Brody,Pass (Live),Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,ET,1
49.0,Georgi Minoungou,Seattle,0.06,,Blocked,13,Right Foot,,Georgi Minoungou,Take-On,Georgi Minoungou,Take-On,Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,2
51.0,Carlos Gómez,RSL,0.12,,Blocked,15,Right Foot,,Diego Luna,Pass (Live),Carlos Gómez,Pass (Live),Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,2
51.0,Philip Quinton,RSL,0.07,,Blocked,5,Right Foot,Volley,Brayan Vera,Pass (Dead),Carlos Gómez,Shot,Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,2
58.0,Diego Luna,RSL,0.04,0.51,Goal,16,Right Foot,,Brayan Vera,Pass (Live),Alexandros Katranis,Pass (Live),Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,2
62.0,Cristian Arango,RSL,0.08,0.05,Saved,25,Right Foot,,Carlos Gómez,Pass (Live),Braian Ojeda,Pass (Live),Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,2
70.0,Diego Luna,RSL,0.05,0.12,Saved,19,Left Foot,,Cristian Arango,Pass (Live),Carlos Gómez,Pass (Live),Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,2
73.0,Justen Glad,RSL,0.14,,Off Target,7,Head,,Brayan Vera,Pass (Dead),Emeka Eneli,Pass (Live),Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,2
74.0,Carlos Gómez,RSL,0.09,0.36,Saved,23,Right Foot,,Matt Crooks,Pass (Live),,,Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,2
76.0,Fidel Barajas,RSL,0.07,,Off Target,24,Right Foot,,Philip Quinton,Pass (Dead),,,Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,2
77.0,Braian Ojeda,RSL,0.09,0.05,Saved,25,Right Foot,,,,,,Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,2
80.0,Braian Ojeda,RSL,0.03,,Blocked,25,Right Foot,,Brayan Vera,Pass (Live),Justen Glad,Pass (Live),Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,RT,2
92.0,Carlos Gómez,RSL,0.09,0.05,Saved,21,Right Foot,,Carlos Gómez,Take-On,Carlos Gómez,Take-On,Real-Salt-Lake-Seattle-Sounders-FC-May-15-2024-Major-League-Soccer,ET,2
20.0,Tyrese Spicer,Toronto FC,0.04,,Off Target,9,Head,,Alonso Coello,Pass (Live),Alonso Coello,Take-On,Nashville-SC-Toronto-FC-May-15-2024-Major-League-Soccer,RT,1
50.0,Tyrese Spicer,Toronto FC,0.04,,Off Target,20,Left Foot,,Aimé Mabika,Pass (Live),Kosi Thompson,Pass (Live),Nashville-SC-Toronto-FC-May-15-2024-Major-League-Soccer,RT,2
54.0,Tyler Boyd,Nashville,0.07,0.05,Saved,22,Left Foot,,Aníbal Godoy,Pass (Live),Sam Surridge,Pass (Live),Nashville-SC-Toronto-FC-May-15-2024-Major-League-Soccer,RT,2
54.0,Deandre Kerr,Toronto FC,0.11,0.05,Saved,11,Head,,Matthew Longstaff,Pass (Live),Tyrese Spicer,Pass (Live),Nashville-SC-Toronto-FC-May-15-2024-Major-League-Soccer,RT,2
54.0,Deandre Kerr,Toronto FC,0.12,,Blocked,11,Left Foot,Volley,Deandre Kerr,Shot,,,Nashville-SC-Toronto-FC-May-15-2024-Major-League-Soccer,RT,2
57.0,Derrick Etienne,Toronto FC,0.07,,Blocked,16,Right Foot,,Nicksoen Gomis,Pass (Live),,,Nashville-SC-Toronto-FC-May-15-2024-Major-League-Soccer,RT,2
64.0,Hany Mukhtar,Nashville,0.05,,Off Target,16,Right Foot,,Hany Mukhtar,Take-On,Tyler Boyd,Pass (Live),Nashville-SC-Toronto-FC-May-15-2024-Major-League-Soccer,RT,2
68.0,Walker Zimmerman,Nashville,0.01,,Off Target,16,Right Foot,,Hany Mukhtar,Pass (Dead),Sam Surridge,Fouled,Nashville-SC-Toronto-FC-May-15-2024-Major-League-Soccer,RT,2
78.0,Sigurd Rosted,Toronto FC,0.01,0.13,Saved,12,Head,,Lorenzo Insigne,Pass (Dead),Lorenzo Insigne,Pass (Live),Nashville-SC-Toronto-FC-May-15-2024-Major-League-Soccer,RT,2
81.0,Shaquell Moore,Nashville,0.31,0.76,Goal,4,Right Foot,,Walker Zimmerman,Pass (Live),Aníbal Godoy,Pass (Live),Nashville-SC-Toronto-FC-May-15-2024-Major-League-Soccer,RT,2
85.0,Brian Anunga,Nashville,0.03,,Off Target,21,Right Foot,Volley,Hany Mukhtar,Fouled,Sam Surridge,Pass (Live),Nashville-SC-Toronto-FC-May-15-2024-Major-League-Soccer,RT,2
91.0,Teal Bunbury,Nashville,0.36,0.94,Goal,6,Right Foot,,Tyler Boyd,Pass (Live),Tyler Boyd,Interception,Nashville-SC-Toronto-FC-May-15-2024-Major-League-Soccer,ET,2
96.0,Aimé Mabika,Toronto FC,0.02,,Off Target,29,Right Foot,,Raoul Petretta,Pass (Live),Matthew Longstaff,Pass (Live),Nashville-SC-Toronto-FC-May-15-2024-Major-League-Soccer,ET,2
7.0,Bongokuhle Hlongwane,Minnesota Utd,0.04,,Off Target,16,Right Foot,,Joseph Rosales,Pass (Dead),Jeong Sangbin,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,1
8.0,Miguel Tapias,Minnesota Utd,0.10,,Off Target,4,Head,,Joseph Rosales,Pass (Dead),Bongokuhle Hlongwane,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,1
16.0,Joseph Rosales,Minnesota Utd,0.03,0.25,Saved,31,Left Foot,Free kick,Tani Oluwaseyi,Fouled,Jeong Sangbin,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,1
20.0,Robin Lod,Minnesota Utd,0.06,,Off Target,15,Left Foot,,D.J. Taylor,Pass (Live),Bongokuhle Hlongwane,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,1
30.0,Bongokuhle Hlongwane,Minnesota Utd,0.04,0.08,Goal,23,Right Foot,Volley,Bongokuhle Hlongwane,Take-On,Joseph Rosales,Pass (Dead),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,1
47.0,Tani Oluwaseyi,Minnesota Utd,0.37,,Off Target,8,Head,,Jeong Sangbin,Pass (Live),Dayne St. Clair,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,ET,1
46.0,D.J. Taylor,Minnesota Utd,0.04,,Off Target,14,Right Foot,,Bongokuhle Hlongwane,Pass (Live),Robin Lod,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,2
46.0,Tani Oluwaseyi,Minnesota Utd,0.37,,Off Target,5,Right Foot,,D.J. Taylor,Shot,,,Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,2
52.0,Gabriel Chaves,LA Galaxy,0.03,0.24,Saved,20,Left Foot,,Miguel Berry,Pass (Live),Gastón Brugman,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,2
57.0,Diego Fagúndez,LA Galaxy,0.10,0.06,Saved,13,Right Foot,Volley,Gastón Brugman,Pass (Live),Riqui Puig,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,2
59.0,Diego Fagúndez,LA Galaxy,0.01,,Blocked,27,Right Foot,,,,,,Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,2
61.0,Dejan Joveljić,LA Galaxy,0.57,0.65,Goal,8,Right Foot,,Gabriel Chaves,Pass (Live),Riqui Puig,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,2
63.0,Teemu Pukki,Minnesota Utd,0.03,,Off Target,25,Right Foot,,Caden Clark,Pass (Live),,,Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,2
65.0,Robin Lod,Minnesota Utd,0.03,,Off Target,33,Left Foot,,Kervin Arriaga,Pass (Live),Dayne St. Clair,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,2
67.0,Joseph Rosales,Minnesota Utd,0.08,,Off Target,13,Left Foot,,Franco Fragapane,Pass (Live),Joseph Rosales,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,2
68.0,Diego Fagúndez,LA Galaxy,0.09,0.34,Goal,17,Right Foot,,Riqui Puig,Pass (Live),Gastón Brugman,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,2
72.0,Franco Fragapane,Minnesota Utd,0.36,,Off Target,8,Left Foot,Volley,D.J. Taylor,Pass (Live),Robin Lod,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,2
74.0,Robin Lod,Minnesota Utd,0.10,0.03,Saved,15,Left Foot,,Joseph Rosales,Pass (Live),Robin Lod,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,2
76.0,Kervin Arriaga,Minnesota Utd,0.04,,Blocked,26,Right Foot,Free kick,Joseph Rosales,Fouled,Miguel Tapias,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,2
79.0,Robin Lod,Minnesota Utd,0.36,,Off Target,13,Left Foot,,D.J. Taylor,Pass (Live),Kervin Arriaga,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,2
80.0,Kervin Arriaga,Minnesota Utd,0.17,0.27,Goal,3,Head,,Joseph Rosales,Pass (Dead),Franco Fragapane,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,2
83.0,Dejan Joveljić,LA Galaxy,0.22,0.23,Saved,19,Right Foot,,Julián Aude,Pass (Live),Martín Cáceres,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,2
84.0,Robin Lod,Minnesota Utd,0.06,,Blocked,17,Left Foot,,D.J. Taylor,Pass (Live),Robin Lod,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,2
84.0,Joseph Rosales,Minnesota Utd,0.02,0.07,Saved,31,Left Foot,,Robin Lod,Pass (Live),,,Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,2
88.0,Joseph Rosales,Minnesota Utd,0.07,0.03,Saved,19,Left Foot,,Franco Fragapane,Pass (Live),Joseph Rosales,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,2
89.0,Caden Clark,Minnesota Utd,0.04,,Off Target,22,Left Foot,,Kervin Arriaga,Pass (Live),Michael Boxall,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,2
90.0,Caden Clark,Minnesota Utd,0.06,,Blocked,12,Right Foot,Volley,D.J. Taylor,Pass (Live),Wil Trapp,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,RT,2
92.0,D.J. Taylor,Minnesota Utd,0.01,0.11,Saved,16,Right Foot,,Franco Fragapane,Pass (Live),Wil Trapp,Pass (Live),Minnesota-United-LA-Galaxy-May-15-2024-Major-League-Soccer,ET,2
10.0,Saba Lobzhanidze,Atlanta Utd,0.09,,Off Target,16,Left Foot,,Caleb Wiley,Pass (Live),Nicolas Firmino,Pass (Live),Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,RT,1
11.0,Jacob Shaffelburg,Nashville,0.03,0.04,Saved,20,Left Foot,Deflected,Walker Zimmerman,Pass (Live),,,Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,RT,1
36.0,Tyler Boyd,Nashville,0.15,,Blocked,15,Right Foot,"Deflected, Volley",Aníbal Godoy,Pass (Live),Joe Willis,Pass (Live),Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,RT,1
40.0,Hany Mukhtar (pen),Nashville,0.79,0.99,Goal,13,Right Foot,,Hany Mukhtar,Fouled,Tyler Boyd,Pass (Live),Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,RT,1
48.0,Hany Mukhtar,Nashville,0.03,,Blocked,31,Right Foot,,Daniel Lovitz,Pass (Live),Aníbal Godoy,Pass (Live),Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,RT,2
51.0,Saba Lobzhanidze,Atlanta Utd,0.10,,Off Target,11,Head,,Caleb Wiley,Pass (Live),Brooks Lennon,Pass (Live),Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,RT,2
53.0,Jacob Shaffelburg,Nashville,0.04,0.03,Saved,21,Right Foot,,Josh Bauer,Pass (Live),Aníbal Godoy,Pass (Live),Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,RT,2
54.0,Tristan Muyumba,Atlanta Utd,0.03,,Blocked,27,Right Foot,,Saba Lobzhanidze,Pass (Live),Saba Lobzhanidze,Take-On,Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,RT,2
55.0,Saba Lobzhanidze,Atlanta Utd,0.04,,Blocked,28,Right Foot,Free kick,,Fouled,Tristan Muyumba,Shot,Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,RT,2
56.0,Bartosz Slisz,Atlanta Utd,0.07,0.38,Goal,24,Right Foot,,Tristan Muyumba,Pass (Live),Bartosz Slisz,Pass (Live),Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,RT,2
58.0,Hany Mukhtar,Nashville,0.03,,Blocked,15,Right Foot,,Tyler Boyd,Pass (Live),Walker Zimmerman,Pass (Live),Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,RT,2
64.0,Jacob Shaffelburg,Nashville,0.02,,Off Target,24,Left Foot,Volley,Walker Zimmerman,Pass (Live),Aníbal Godoy,Pass (Live),Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,RT,2
66.0,Saba Lobzhanidze,Atlanta Utd,0.23,,Off Target,12,Right Foot,,Jamal Thiaré,Pass (Live),Jamal Thiaré,Take-On,Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,RT,2
74.0,Hany Mukhtar,Nashville,0.09,0.03,Saved,26,Right Foot,Free kick,Hany Mukhtar,Fouled,Alex Muyl,Pass (Live),Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,RT,2
75.0,Bartosz Slisz,Atlanta Utd,0.02,,Off Target,36,Right Foot,,Caleb Wiley,Pass (Live),Bartosz Slisz,Pass (Live),Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,RT,2
79.0,Hany Mukhtar,Nashville,0.03,,Off Target,18,Left Foot,,Hany Mukhtar,Take-On,Jacob Shaffelburg,Pass (Live),Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,RT,2
84.0,Alex Muyl,Nashville,0.07,,Blocked,12,Right Foot,,Sam Surridge,Pass (Live),Daniel Lovitz,Pass (Dead),Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,RT,2
85.0,Sam Surridge,Nashville,0.07,,Off Target,10,Head,,Alex Muyl,Shot,,,Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,RT,2
86.0,Dax McCarty,Atlanta Utd,0.02,,Off Target,33,Right Foot,,Caleb Wiley,Pass (Live),Xande Silva,Pass (Live),Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,RT,2
93.0,Saba Lobzhanidze,Atlanta Utd,0.09,,Blocked,8,Head,,Dax McCarty,Pass (Live),Brooks Lennon,Pass (Live),Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,ET,2
95.0,Brooks Lennon,Atlanta Utd,0.04,,Blocked,21,Left Foot,,Xande Silva,Pass (Live),Xande Silva,Take-On,Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,ET,2
97.0,Brent Kallman,Nashville,0.03,0.11,Saved,11,Other,"Deflected, Volley",Amar Sejdic,Pass (Live),Daniel Lovitz,Pass (Live),Nashville-SC-Atlanta-United-May-18-2024-Major-League-Soccer,ET,2
2.0,Federico Bernardeschi,Toronto FC,0.10,,Blocked,15,Left Foot,,Tyrese Spicer,Pass (Live),Lorenzo Insigne,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,1
4.0,Lorenzo Insigne,Toronto FC,0.01,0.15,Saved,24,Right Foot,,Prince Osei Owusu,Pass (Live),Lorenzo Insigne,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,1
6.0,Matthew Longstaff,Toronto FC,0.89,0.99,Goal,6,Right Foot,,Tyrese Spicer,Pass (Live),Lorenzo Insigne,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,1
12.0,Federico Bernardeschi,Toronto FC,0.08,0.24,Goal,17,Left Foot,,Deybi Flores,Pass (Live),Alonso Coello,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,1
14.0,Deybi Flores,Toronto FC,0.01,,Off Target,29,Right Foot,Volley,Raoul Petretta,Pass (Live),Deybi Flores,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,1
18.0,Prince Osei Owusu,Toronto FC,0.07,,Off Target,14,Left Foot,,Lorenzo Insigne,Pass (Live),Federico Bernardeschi,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,1
19.0,Prince Osei Owusu,Toronto FC,0.23,0.61,Goal,7,Left Foot,Deflected,Lorenzo Insigne,Pass (Live),,,Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,1
23.0,Jules-Anthony Vilsaint,CF Montréal,0.05,,Off Target,18,Left Foot,,Jules-Anthony Vilsaint,Take-On,Bryce Duke,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,1
25.0,Sunusi Ibrahim,CF Montréal,0.03,0.02,Saved,16,Right Foot,,George Campbell,Pass (Live),,,Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,1
26.0,Lorenzo Insigne,Toronto FC,0.04,0.12,Saved,29,Right Foot,,Federico Bernardeschi,Pass (Live),Matthew Longstaff,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,1
29.0,Lorenzo Insigne,Toronto FC,0.33,0.38,Saved,13,Right Foot,,Federico Bernardeschi,Pass (Live),Deybi Flores,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,1
30.0,Sigurd Rosted,Toronto FC,0.02,,Off Target,9,Head,,Matthew Longstaff,Pass (Live),Federico Bernardeschi,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,1
32.0,Lorenzo Insigne,Toronto FC,0.08,,Blocked,18,Left Foot,,Lorenzo Insigne,Take-On,Raoul Petretta,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,1
33.0,Lorenzo Insigne,Toronto FC,0.09,,Blocked,20,Right Foot,,Deybi Flores,Pass (Live),Lorenzo Insigne,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,1
35.0,Jules-Anthony Vilsaint,CF Montréal,0.15,,Off Target,9,Right Foot,,Sunusi Ibrahim,Pass (Live),Sunusi Ibrahim,Interception,Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,1
37.0,Raoul Petretta,Toronto FC,0.40,,Off Target,10,Right Foot,,Prince Osei Owusu,Pass (Live),Matthew Longstaff,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,1
39.0,Ariel Lassiter,CF Montréal,0.15,0.07,Saved,11,Left Foot,,Ariel Lassiter,Pass (Live),Joel Waterman,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,1
43.0,Jules-Anthony Vilsaint,CF Montréal,0.04,0.07,Saved,21,Right Foot,,Sunusi Ibrahim,Pass (Live),,,Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,1
48.0,Ariel Lassiter,CF Montréal,0.05,,Off Target,31,Left Foot,Free kick,,Fouled,Samuel Piette,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,ET,1
48.0,Jules-Anthony Vilsaint,CF Montréal,0.98,,Off Target,2,Right Foot,,Ariel Lassiter,Pass (Live),Mathieu Choiniere,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,2
54.0,Sunusi Ibrahim,CF Montréal,0.02,,Blocked,18,Right Foot,,Sunusi Ibrahim,Pass (Live),Samuel Piette,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,2
55.0,Ariel Lassiter,CF Montréal,0.04,,Blocked,27,Left Foot,,Mathieu Choiniere,Pass (Dead),Dominik Yankov,Fouled,Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,2
58.0,Federico Bernardeschi,Toronto FC,0.01,0.53,Goal,28,Left Foot,,Alonso Coello,Pass (Live),Lorenzo Insigne,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,2
60.0,Federico Bernardeschi,Toronto FC,0.28,0.98,Goal,6,Left Foot,,Deybi Flores,Pass (Live),Matthew Longstaff,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,2
61.0,Prince Osei Owusu,Toronto FC,0.22,0.78,Saved,7,Head,,Derrick Etienne,Pass (Live),Federico Bernardeschi,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,2
67.0,Sunusi Ibrahim,CF Montréal,0.59,0.83,Goal,11,Right Foot,,George Campbell,Pass (Live),George Campbell,Interception,Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,2
87.0,Joaquin Sosa,CF Montréal,0.02,,Blocked,28,Left Foot,,Samuel Piette,Pass (Live),Rida Zouhir,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,2
88.0,Jahkeele Marshall-Rutty,Toronto FC,0.02,,Off Target,32,Right Foot,,Derrick Etienne,Pass (Live),,,Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,RT,2
93.0,Deandre Kerr,Toronto FC,0.39,0.03,Saved,15,Right Foot,,Deandre Kerr,Take-On,Deybi Flores,Pass (Live),Toronto-FC-CF-Montreal-May-18-2024-Major-League-Soccer,ET,2
2.0,Jared Stroud,D.C. United,0.02,,Blocked,17,Left Foot,,Pedro Santos,Pass (Live),Lucas Bartlett,Pass (Live),Inter-Miami-DC-United-May-18-2024-Major-League-Soccer,RT,1
12.0,Christian Benteke,D.C. United,0.05,,Blocked,15,Left Foot,,Jared Stroud,Pass (Live),Jared Stroud,Take-On,Inter-Miami-DC-United-May-18-2024-Major-League-Soccer,RT,1
