Minute,Player,Squad,xG,PSxG,Outcome,Distance,Body Part,Notes,Player,Event,Player,Event,game_id,Minute Type,Half
80.0,Carlinhos,Flamengo,0.04,,Off Target,11,Head,,Ayrton Lucas,Pass (Live),Bruno Henrique,Pass (Live),Atletico-Goianiense-Flamengo-April-14-2024-Serie-A,RT,2
90.0,Ayrton Lucas,Flamengo,0.02,,Woodwork,27,Right Foot,,Giorgian De Arrascaeta,Pass (Live),Ayrton Lucas,Pass (Live),Atletico-Goianiense-Flamengo-April-14-2024-Serie-A,RT,2
95.0,Giorgian De Arrascaeta,Flamengo,0.01,,Off Target,19,Head,,Fabrício Bruno,Pass (Live),Erick Pulgar,Pass (Live),Atletico-Goianiense-Flamengo-April-14-2024-Serie-A,ET,2
103.0,Pedro (pen),Flamengo,0.79,0.99,Goal,13,Right Foot,,Bruno Henrique,Fouled,Lorran,Pass (Live),Atletico-Goianiense-Flamengo-April-14-2024-Serie-A,ET,2
106.0,Bruno Henrique,Flamengo,0.01,,Blocked,31,Right Foot,Volley,,,,,Atletico-Goianiense-Flamengo-April-14-2024-Serie-A,ET,2
4.0,Neris,Cruzeiro,0.10,0.43,Saved,18,Right Foot,,William,Pass (Live),Ramiro Benetti,Pass (Live),Cruzeiro-Botafogo-RJ-April-14-2024-Serie-A,RT,1
5.0,Tiquinho Soares,Botafogo (RJ),0.85,0.83,Goal,5,Right Foot,,Júnior Santos,Take-On,Mateo Ponte,Pass (Live),Cruzeiro-Botafogo-RJ-April-14-2024-Serie-A,RT,1
20.0,Lucas Romero,Cruzeiro,0.03,,Blocked,26,Right Foot,,Matheus Pereira,Pass (Live),Arthur,Pass (Live),Cruzeiro-Botafogo-RJ-April-14-2024-Serie-A,RT,1
20.0,Arthur,Cruzeiro,0.03,,Blocked,12,Head,,William,Pass (Live),Ramiro Benetti,Pass (Live),Cruzeiro-Botafogo-RJ-April-14-2024-Serie-A,RT,1
20.0,Lucas Silva,Cruzeiro,0.06,0.29,Goal,18,Left Foot,,Arthur,Pass (Live),Arthur,Shot,Cruzeiro-Botafogo-RJ-April-14-2024-Serie-A,RT,1
25.0,Matheus Pereira,Cruzeiro,0.11,0.36,Saved,18,Left Foot,,Marlon,Pass (Live),Lucas Silva,Pass (Live),Cruzeiro-Botafogo-RJ-April-14-2024-Serie-A,RT,1
35.0,Zé Ivaldo,Cruzeiro,0.01,,Blocked,33,Right Foot,,William,Pass (Live),Matheus Pereira,Pass (Live),Cruzeiro-Botafogo-RJ-April-14-2024-Serie-A,RT,1
37.0,Luiz Henrique,Botafogo (RJ),0.03,,Off Target,25,Left Foot,,Gregore,Pass (Dead),Júnior Santos,Fouled,Cruzeiro-Botafogo-RJ-April-14-2024-Serie-A,RT,1
39.0,William,Cruzeiro,0.02,,Off Target,29,Left Foot,,Lucas Romero,Pass (Live),Arthur,Pass (Live),Cruzeiro-Botafogo-RJ-April-14-2024-Serie-A,RT,1
44.0,Matheus Pereira,Cruzeiro,0.10,,Off Target,14,Left Foot,Volley,William,Pass (Live),Lucas Romero,Pass (Live),Cruzeiro-Botafogo-RJ-April-14-2024-Serie-A,RT,1
48.0,Júnior Santos,Botafogo (RJ),0.47,0.40,Saved,8,Left Foot,,Hugo,Pass (Live),Tiquinho Soares,Pass (Live),Cruzeiro-Botafogo-RJ-April-14-2024-Serie-A,RT,2
51.0,Jeffinho,Botafogo (RJ),0.43,,Off Target,23,Right Foot,,Jeffinho,Take-On,Tchê Tchê,Tackle,Cruzeiro-Botafogo-RJ-April-14-2024-Serie-A,RT,2
54.0,Marlon,Cruzeiro,0.05,,Blocked,27,Left Foot,Free kick,Arthur,Fouled,,,Cruzeiro-Botafogo-RJ-April-14-2024-Serie-A,RT,2
55.0,Jeffinho,Botafogo (RJ),0.03,,Off Target,22,Right Foot,,Tiquinho Soares,Pass (Live),Hugo,Pass (Dead),Cruzeiro-Botafogo-RJ-April-14-2024-Serie-A,RT,2
64.0,Matheus Pereira,Cruzeiro,0.09,,Blocked,11,Left Foot,Volley,Matheus Pereira,Take-On,Marlon,Pass (Live),Cruzeiro-Botafogo-RJ-April-14-2024-Serie-A,RT,2
65.0,Rafael Silva,Cruzeiro,0.57,0.95,Goal,8,Left Foot,,,,,,Cruzeiro-Botafogo-RJ-April-14-2024-Serie-A,RT,2
80.0,José Cifuentes,Cruzeiro,0.02,,Blocked,30,Right Foot,,Álvaro Barreal,Pass (Live),Mateus Vital,Pass (Live),Cruzeiro-Botafogo-RJ-April-14-2024-Serie-A,RT,2
83.0,Danilo Barbosa,Botafogo (RJ),0.22,0.52,Goal,7,Head,,Hugo,Pass (Dead),,,Cruzeiro-Botafogo-RJ-April-14-2024-Serie-A,RT,2
91.0,Rafael Elias,Cruzeiro,0.34,0.84,Goal,8,Left Foot,,William,Pass (Live),Neris,Pass (Live),Cruzeiro-Botafogo-RJ-April-14-2024-Serie-A,ET,2
95.0,Mateus Vital,Cruzeiro,0.04,,Off Target,18,Right Foot,,William,Pass (Live),Anderson,Pass (Live),Cruzeiro-Botafogo-RJ-April-14-2024-Serie-A,ET,2
97.0,Lucas Romero,Cruzeiro,0.06,,Off Target,22,Left Foot,,William,Pass (Live),Gabriel Veron,Pass (Live),Cruzeiro-Botafogo-RJ-April-14-2024-Serie-A,ET,2
6.0,Alerrandro,Vitória,0.03,0.07,Saved,29,Right Foot,,Dudu,Pass (Live),Rodrigo Andrade,Tackle,Vitoria-Palmeiras-April-14-2024-Serie-A,RT,1
14.0,Vanderlan,Palmeiras,0.01,,Blocked,38,Left Foot,,Mayke,Pass (Live),,,Vitoria-Palmeiras-April-14-2024-Serie-A,RT,1
18.0,Raphael Veiga,Palmeiras,0.07,0.12,Saved,25,Right Foot,,,,,,Vitoria-Palmeiras-April-14-2024-Serie-A,RT,1
19.0,Alerrandro,Vitória,0.22,0.85,Saved,7,Left Foot,,Lucas Esteves,Pass (Live),Dudu,Pass (Live),Vitoria-Palmeiras-April-14-2024-Serie-A,RT,1
20.0,Richard Ríos,Palmeiras,0.15,0.07,Goal,15,Right Foot,Deflected,Endrick,Pass (Live),Raphael Veiga,Pass (Live),Vitoria-Palmeiras-April-14-2024-Serie-A,RT,1
24.0,Alerrandro,Vitória,0.16,,Off Target,5,Head,,Matheusinho,Pass (Dead),Zeca,Fouled,Vitoria-Palmeiras-April-14-2024-Serie-A,RT,1
26.0,Endrick,Palmeiras,0.02,,Off Target,26,Left Foot,,Gabriel Menino,Pass (Live),Richard Ríos,Pass (Live),Vitoria-Palmeiras-April-14-2024-Serie-A,RT,1
29.0,Matheusinho,Vitória,0.02,,Off Target,29,Left Foot,,Zeca,Pass (Dead),Osvaldo,Fouled,Vitoria-Palmeiras-April-14-2024-Serie-A,RT,1
30.0,Camutanga,Vitória,0.02,,Blocked,42,Right Foot,,Wagner,Pass (Live),Willian,Pass (Live),Vitoria-Palmeiras-April-14-2024-Serie-A,RT,1
37.0,Mateus Gonçalves Martins,Vitória,0.07,0.34,Saved,21,Right Foot,,Matheusinho,Pass (Live),Rodrigo Andrade,Pass (Live),Vitoria-Palmeiras-April-14-2024-Serie-A,RT,1
39.0,Matheusinho,Vitória,0.04,,Off Target,18,Left Foot,,Zeca,Pass (Live),Osvaldo,Pass (Live),Vitoria-Palmeiras-April-14-2024-Serie-A,RT,1
47.0,Osvaldo,Vitória,0.53,0.66,Saved,5,Right Foot,,Lucas Esteves,Pass (Live),Mateus Gonçalves Martins,Pass (Live),Vitoria-Palmeiras-April-14-2024-Serie-A,ET,1
48.0,Alerrandro,Vitória,0.09,,Blocked,13,Right Foot,,Osvaldo,Pass (Live),Zeca,Pass (Live),Vitoria-Palmeiras-April-14-2024-Serie-A,ET,1
49.0,Willian,Vitória,0.07,,Blocked,5,Head,,Rodrigo Andrade,Pass (Live),Mateus Gonçalves Martins,Pass (Dead),Vitoria-Palmeiras-April-14-2024-Serie-A,ET,1
50.0,Endrick,Palmeiras,0.02,,Off Target,26,Left Foot,,Rony,Pass (Live),Richard Ríos,Pass (Live),Vitoria-Palmeiras-April-14-2024-Serie-A,ET,1
47.0,Matheusinho,Vitória,0.07,,Blocked,18,Left Foot,,Mateus Gonçalves Martins,Pass (Live),Rodrigo Andrade,Pass (Live),Vitoria-Palmeiras-April-14-2024-Serie-A,RT,2
54.0,Raphael Veiga,Palmeiras,0.03,,Off Target,28,Left Foot,Free kick,Endrick,Fouled,,,Vitoria-Palmeiras-April-14-2024-Serie-A,RT,2
56.0,Willian,Vitória,0.01,,Off Target,30,Left Foot,Volley,Alerrandro,Pass (Live),Lucas Esteves,Pass (Live),Vitoria-Palmeiras-April-14-2024-Serie-A,RT,2
70.0,Murilo Cerqueira,Palmeiras,0.11,0.23,Saved,7,Head,,Lázaro,Pass (Live),Rony,Fouled,Vitoria-Palmeiras-April-14-2024-Serie-A,RT,2
72.0,Rony,Palmeiras,0.05,0.05,Saved,8,Right Foot,Volley,Rony,Take-On,José López,Pass (Live),Vitoria-Palmeiras-April-14-2024-Serie-A,RT,2
75.0,Rony,Palmeiras,0.05,,Blocked,7,Head,,Gabriel Menino,Pass (Dead),,,Vitoria-Palmeiras-April-14-2024-Serie-A,RT,2
82.0,Gabriel Menino,Palmeiras,0.06,,Off Target,27,Right Foot,Free kick,Gabriel Menino,Fouled,Luis Guilherme,Pass (Live),Vitoria-Palmeiras-April-14-2024-Serie-A,RT,2
85.0,Zeca,Vitória,0.06,0.11,Saved,14,Right Foot,,Mateus Gonçalves Martins,Pass (Live),Matheusinho,Pass (Live),Vitoria-Palmeiras-April-14-2024-Serie-A,RT,2
87.0,Rony,Palmeiras,0.03,,Off Target,14,Head,,Luis Guilherme,Pass (Live),Luis Guilherme,Take-On,Vitoria-Palmeiras-April-14-2024-Serie-A,RT,2
89.0,Luis Guilherme,Palmeiras,0.04,,Blocked,23,Left Foot,,Luis Guilherme,Take-On,Fabinho,Pass (Live),Vitoria-Palmeiras-April-14-2024-Serie-A,RT,2
90.0,Gabriel Menino,Palmeiras,0.09,,Blocked,19,Right Foot,,Luis Guilherme,Pass (Live),Gabriel Menino,Pass (Live),Vitoria-Palmeiras-April-14-2024-Serie-A,RT,2
91.0,José López,Palmeiras,0.07,,Off Target,10,Head,,Gabriel Menino,Pass (Dead),Gabriel Menino,Shot,Vitoria-Palmeiras-April-14-2024-Serie-A,ET,2
94.0,Lázaro,Palmeiras,0.06,,Off Target,21,Right Foot,Volley,,,,,Vitoria-Palmeiras-April-14-2024-Serie-A,ET,2
7.0,Samuel Xavier,Fluminense,0.01,0.40,Saved,32,Right Foot,,,,,,Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,1
8.0,Marquinhos,Fluminense,0.01,,Woodwork,32,Left Foot,,Ganso,Pass (Dead),Samuel Xavier,Shot,Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,1
26.0,Ignacio Laquintana,Red Bull Bragantino,0.06,0.21,Saved,14,Left Foot,,Eduardo Sasha,Pass (Live),Juninho Capixaba,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,1
27.0,Luan Cândido,Red Bull Bragantino,0.04,,Off Target,11,Head,,Gustavinho,Pass (Dead),Ignacio Laquintana,Shot,Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,1
28.0,Jhon Arias,Fluminense,0.09,0.06,Saved,17,Left Foot,,Germán Cano,Pass (Live),Ganso,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,1
29.0,Eduardo Sasha,Red Bull Bragantino,0.17,,Off Target,10,Head,,Jadsom,Pass (Live),José Hurtado,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,1
31.0,Samuel Xavier,Fluminense,0.04,,Off Target,22,Left Foot,,Ganso,Pass (Live),André,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,1
32.0,Marquinhos,Fluminense,0.05,,Off Target,12,Head,,Marcelo,Shot,,,Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,1
32.0,Marcelo,Fluminense,0.08,,Blocked,18,Right Foot,,Germán Cano,Pass (Live),Marquinhos,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,1
34.0,Marquinhos,Fluminense,0.01,0.31,Saved,25,Left Foot,,Jhon Arias,Pass (Live),Ganso,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,1
35.0,Germán Cano,Fluminense,0.16,0.23,Saved,16,Right Foot,,Samuel Xavier,Pass (Live),Ganso,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,1
39.0,Juninho Capixaba,Red Bull Bragantino,0.07,,Off Target,6,Left Foot,,Gustavinho,Pass (Dead),,,Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,1
41.0,Felipe Melo,Fluminense,0.01,,Off Target,14,Head,,Ganso,Pass (Dead),Ganso,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,1
43.0,Eduardo Sasha,Red Bull Bragantino,0.05,0.09,Saved,25,Left Foot,,Raul,Pass (Live),,,Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,1
44.0,Marcelo,Fluminense,0.00,,Off Target,32,Left Foot,Volley,Marquinhos,Fouled,Jhon Arias,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,1
46.0,Martinelli,Fluminense,0.02,,Blocked,30,Right Foot,,Marcelo,Pass (Live),Jhon Arias,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,ET,1
47.0,Eduardo Sasha,Red Bull Bragantino,0.04,0.06,Saved,18,Right Foot,Volley,Gustavinho,Pass (Live),Ignacio Laquintana,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,ET,1
49.0,Lima,Fluminense,0.22,0.50,Goal,7,Head,,Ganso,Pass (Dead),,,Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,ET,1
47.0,Eduardo Sasha,Red Bull Bragantino,0.02,0.12,Goal,13,Head,,Vitinho,Pass (Dead),Vitinho,Fouled,Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
51.0,Thiago Borbas,Red Bull Bragantino,0.01,0.05,Saved,16,Head,,Vitinho,Pass (Dead),Henry Mosquera,Fouled,Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
52.0,Thiago Borbas,Red Bull Bragantino,0.43,0.89,Goal,6,Head,,Vitinho,Pass (Live),José Hurtado,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
55.0,Eduardo Sasha,Red Bull Bragantino,0.17,,Off Target,11,Right Foot,,,,,,Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
58.0,Germán Cano,Fluminense,0.35,,Off Target,6,Right Foot,Volley,Marquinhos,Pass (Live),Samuel Xavier,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
60.0,Jadsom,Red Bull Bragantino,0.01,,Blocked,33,Right Foot,,Vitinho,Pass (Live),Eric Ramires,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
64.0,Eric Ramires,Red Bull Bragantino,0.01,,Off Target,27,Left Foot,Volley,Eduardo Sasha,Interception,,,Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
65.0,Germán Cano,Fluminense,0.04,0.06,Saved,14,Right Foot,,Ganso,Pass (Live),Jhon Arias,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
66.0,Marquinhos,Fluminense,0.02,0.20,Saved,28,Left Foot,Deflected,Ganso,Pass (Live),Douglas Costa,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
67.0,Thiago Borbas,Red Bull Bragantino,0.02,0.35,Saved,16,Right Foot,,José Hurtado,Pass (Live),Eduardo Sasha,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
68.0,Lima,Fluminense,0.02,0.15,Goal,31,Right Foot,Deflected,Ganso,Pass (Live),André,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
71.0,Germán Cano,Fluminense,0.10,0.07,Saved,10,Right Foot,Deflected,Marcelo,Pass (Live),Jhon Arias,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
72.0,Jhon Arias,Fluminense,0.02,0.04,Saved,14,Head,,Marcelo,Pass (Live),André,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
73.0,Germán Cano,Fluminense,0.08,,Blocked,26,Left Foot,,Ganso,Pass (Live),Jhon Arias,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
74.0,John Kennedy,Fluminense,0.04,,Off Target,14,Left Foot,Volley,Germán Cano,Shot,,,Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
76.0,Jhon Arias,Fluminense,0.03,,Off Target,24,Right Foot,,Lima,Pass (Live),Lima,Interception,Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
77.0,Vitinho,Red Bull Bragantino,0.02,0.16,Saved,32,Right Foot,,Thiago Borbas,Pass (Live),Guilherme,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
79.0,John Kennedy,Fluminense,0.05,0.03,Saved,22,Right Foot,Deflected,Germán Cano,Pass (Live),Douglas Costa,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
80.0,Guilherme,Red Bull Bragantino,0.02,,Off Target,35,Left Foot,,Henry Mosquera,Pass (Live),,,Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
84.0,Lima,Fluminense,0.07,,Blocked,22,Right Foot,Free kick,John Kennedy,Fouled,,,Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
84.0,Marcelo,Fluminense,0.01,,Off Target,33,Left Foot,,Martinelli,Pass (Live),Lima,Shot,Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
85.0,Martinelli,Fluminense,0.18,,Off Target,5,Head,,Douglas Costa,Pass (Live),Marcelo,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
87.0,Guilherme,Red Bull Bragantino,0.02,,Off Target,27,Left Foot,,Luan Cândido,Pass (Live),Jadsom,Pass (Live),Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
88.0,Lima,Fluminense,0.02,,Blocked,20,Right Foot,,Jhon Arias,Pass (Live),Jhon Arias,Take-On,Fluminense-Red-Bull-Bragantino-April-13-2024-Serie-A,RT,2
4.0,Bruno Pacheco,Fortaleza,0.03,,Off Target,17,Head,,Tomas Pochettino,Pass (Dead),Marinho,Fouled,Sao-Paulo-Fortaleza-April-13-2024-Serie-A,RT,1
13.0,Tomas Pochettino,Fortaleza,0.02,,Off Target,37,Right Foot,,José Welison,Pass (Live),Hércules,Pass (Live),Sao-Paulo-Fortaleza-April-13-2024-Serie-A,RT,1
17.0,Jonathan Calleri,São Paulo,0.03,,Blocked,14,Head,,Michel Araujo,Pass (Live),Luciano,Pass (Live),Sao-Paulo-Fortaleza-April-13-2024-Serie-A,RT,1
21.0,Luciano,São Paulo,0.01,,Woodwork,31,Left Foot,,Pablo Maia,Pass (Live),Luciano,Take-On,Sao-Paulo-Fortaleza-April-13-2024-Serie-A,RT,1
21.0,Pablo Maia,São Paulo,0.03,,Blocked,26,Right Foot,,Nahuel Ferraresi,Pass (Live),Michel Araujo,Pass (Dead),Sao-Paulo-Fortaleza-April-13-2024-Serie-A,RT,1
22.0,Igor Vinícius de Souza,São Paulo,0.02,,Blocked,15,Right Foot,,Luciano,Pass (Live),Igor Vinícius de Souza,Pass (Live),Sao-Paulo-Fortaleza-April-13-2024-Serie-A,RT,1
22.0,Robert Arboleda,São Paulo,0.01,0.05,Saved,14,Head,,Igor Vinícius de Souza,Pass (Dead),Igor Vinícius de Souza,Shot,Sao-Paulo-Fortaleza-April-13-2024-Serie-A,RT,1
24.0,Jonathan Calleri,São Paulo,0.02,,Blocked,13,Right Foot,,Alisson,Pass (Live),Igor Vinícius de Souza,Pass (Live),Sao-Paulo-Fortaleza-April-13-2024-Serie-A,RT,1
29.0,Michel Araujo,São Paulo,0.05,0.04,Saved,21,Left Foot,,Alisson,Pass (Live),Luciano,Pass (Live),Sao-Paulo-Fortaleza-April-13-2024-Serie-A,RT,1
30.0,Alisson,São Paulo,0.10,0.33,Saved,17,Right Foot,,Michel Araujo,Take-On,Michel Araujo,Take-On,Sao-Paulo-Fortaleza-April-13-2024-Serie-A,RT,1
48.0,Jonathan Calleri,São Paulo,0.01,,Off Target,14,Head,,Michel Araujo,Pass (Dead),Alisson,Fouled,Sao-Paulo-Fortaleza-April-13-2024-Serie-A,ET,1
57.0,Hércules,Fortaleza,0.01,,Blocked,33,Right Foot,,Tomas Pochettino,Pass (Live),Hércules,Pass (Live),Sao-Paulo-Fortaleza-April-13-2024-Serie-A,RT,2
66.0,William Gomes,São Paulo,0.04,,Off Target,13,Head,,William Gomes,Pass (Dead),,,Sao-Paulo-Fortaleza-April-13-2024-Serie-A,RT,2
66.0,Juan Martín Lucero,Fortaleza,0.07,0.55,Goal,11,Right Foot,Volley,Tomas Pochettino,Pass (Live),Moises,Pass (Live),Sao-Paulo-Fortaleza-April-13-2024-Serie-A,RT,2
69.0,Imanol Machuca,Fortaleza,0.08,,Off Target,19,Left Foot,,Tomas Pochettino,Pass (Live),,,Sao-Paulo-Fortaleza-April-13-2024-Serie-A,RT,2
71.0,William Gomes,São Paulo,0.11,0.12,Saved,14,Left Foot,,Erick,Pass (Live),James Rodríguez,Pass (Live),Sao-Paulo-Fortaleza-April-13-2024-Serie-A,RT,2
80.0,Imanol Machuca,Fortaleza,0.15,0.55,Goal,15,Left Foot,,Pedro Borges,Pass (Live),,,Sao-Paulo-Fortaleza-April-13-2024-Serie-A,RT,2
82.0,Pablo Maia,São Paulo,0.02,,Off Target,31,Right Foot,Volley,Rodrigo Nestor,Pass (Live),Nahuel Ferraresi,Pass (Dead),Sao-Paulo-Fortaleza-April-13-2024-Serie-A,RT,2
84.0,André Silva,São Paulo,0.04,0.16,Goal,25,Left Foot,,André Silva,Take-On,Erick,Pass (Live),Sao-Paulo-Fortaleza-April-13-2024-Serie-A,RT,2
95.0,Pablo Maia,São Paulo,0.02,,Off Target,27,Right Foot,,Pablo Maia,Pass (Live),James Rodríguez,Pass (Live),Sao-Paulo-Fortaleza-April-13-2024-Serie-A,ET,2
12.0,Tomás Cuello,Ath Paranaense,0.03,,Off Target,28,Right Foot,,Julimar,Pass (Live),Fernandinho,Pass (Live),Gremio-Athletico-Paranaense-April-17-2024-Serie-A,RT,1
19.0,Franco Cristaldo,Grêmio,0.27,0.88,Goal,5,Left Foot,,Cristian Pavón,Pass (Live),Dodi,Pass (Live),Gremio-Athletico-Paranaense-April-17-2024-Serie-A,RT,1
21.0,Franco Cristaldo,Grêmio,0.04,,Blocked,19,Right Foot,,Yeferson Soteldo,Pass (Live),Franco Cristaldo,Pass (Dead),Gremio-Athletico-Paranaense-April-17-2024-Serie-A,RT,1
22.0,Mathías Villasanti,Grêmio,0.05,,Off Target,25,Left Foot,,Cristian Pavón,Pass (Live),Franco Cristaldo,Pass (Live),Gremio-Athletico-Paranaense-April-17-2024-Serie-A,RT,1
23.0,Cristian Pavón,Grêmio,0.03,0.56,Saved,21,Right Foot,,Fábio,Pass (Live),Cristian Pavón,Pass (Live),Gremio-Athletico-Paranaense-April-17-2024-Serie-A,RT,1
23.0,Cuiabano,Grêmio,0.02,,Off Target,21,Left Foot,Volley,Cristian Pavón,Shot,,,Gremio-Athletico-Paranaense-April-17-2024-Serie-A,RT,1
24.0,Cristian Pavón,Grêmio,0.03,0.23,Saved,17,Right Foot,Deflected,Yeferson Soteldo,Pass (Live),Cuiabano,Pass (Live),Gremio-Athletico-Paranaense-April-17-2024-Serie-A,RT,1
29.0,Julimar,Ath Paranaense,0.09,,Off Target,14,Right Foot,,Mádson,Pass (Live),Agustín Canobbio,Pass (Live),Gremio-Athletico-Paranaense-April-17-2024-Serie-A,RT,1
36.0,Mathías Villasanti,Grêmio,0.05,,Blocked,14,Left Foot,,Franco Cristaldo,Pass (Live),Yeferson Soteldo,Pass (Live),Gremio-Athletico-Paranaense-April-17-2024-Serie-A,RT,1
37.0,Agustín Canobbio,Ath Paranaense,0.02,,Blocked,29,Left Foot,,Mádson,Pass (Live),Erick,Pass (Live),Gremio-Athletico-Paranaense-April-17-2024-Serie-A,RT,1
38.0,Agustín Canobbio,Ath Paranaense,0.02,,Off Target,17,Right Foot,,Erick,Pass (Live),Gonzalo Mastriani,Pass (Live),Gremio-Athletico-Paranaense-April-17-2024-Serie-A,RT,1
44.0,Cristian Pavón,Grêmio,0.16,0.07,Saved,21,Right Foot,,Yeferson Soteldo,Pass (Live),Franco Cristaldo,Pass (Live),Gremio-Athletico-Paranaense-April-17-2024-Serie-A,RT,1
48.0,Cristian Pavón,Grêmio,0.04,,Off Target,17,Right Foot,,Franco Cristaldo,Pass (Live),Cristian Pavón,Pass (Live),Gremio-Athletico-Paranaense-April-17-2024-Serie-A,RT,2
51.0,Yeferson Soteldo,Grêmio,0.18,0.19,Goal,11,Right Foot,Deflected,Mathías Villasanti,Pass (Live),Fábio,Pass (Dead),Gremio-Athletico-Paranaense-April-17-2024-Serie-A,RT,2
57.0,João Pedro,Grêmio,0.06,0.25,Saved,21,Right Foot,,Gustavo Nunes,Pass (Live),Franco Cristaldo,Pass (Live),Gremio-Athletico-Paranaense-April-17-2024-Serie-A,RT,2
58.0,Gustavo Nunes,Grêmio,0.03,0.05,Saved,21,Left Foot,,Yeferson Soteldo,Pass (Live),Franco Cristaldo,Pass (Live),Gremio-Athletico-Paranaense-April-17-2024-Serie-A,RT,2
65.0,João Pedro,Grêmio,0.09,,Blocked,14,Right Foot,,Yeferson Soteldo,Pass (Live),Fábio,Pass (Live),Gremio-Athletico-Paranaense-April-17-2024-Serie-A,RT,2
83.0,Everton,Grêmio,0.03,,Off Target,28,Left Foot,Free kick,Everton,Fouled,Fábio,Pass (Live),Gremio-Athletico-Paranaense-April-17-2024-Serie-A,RT,2
7.0,José Hurtado,Red Bull Bragantino,0.04,0.10,Saved,18,Right Foot,Deflected,Guilherme,Pass (Dead),,,Red-Bull-Bragantino-Vasco-da-Gama-April-17-2024-Serie-A,RT,1
7.0,Ignacio Laquintana,Red Bull Bragantino,0.43,0.68,Goal,8,Left Foot,,José Hurtado,Shot,,,Red-Bull-Bragantino-Vasco-da-Gama-April-17-2024-Serie-A,RT,1
11.0,David,Vasco da Gama,0.02,,Off Target,25,Right Foot,,Lucas Piton,Pass (Live),,,Red-Bull-Bragantino-Vasco-da-Gama-April-17-2024-Serie-A,RT,1
17.0,Mateus Cocão,Vasco da Gama,0.05,,Off Target,10,Head,,Lucas Piton,Pass (Dead),Léo Pelé,Pass (Live),Red-Bull-Bragantino-Vasco-da-Gama-April-17-2024-Serie-A,RT,1
18.0,Juan Sforza,Vasco da Gama,0.03,,Blocked,30,Left Foot,,David,Pass (Live),Paulo Henrique,Pass (Live),Red-Bull-Bragantino-Vasco-da-Gama-April-17-2024-Serie-A,RT,1
19.0,José Hurtado,Red Bull Bragantino,0.05,,Off Target,13,Right Foot,,Ignacio Laquintana,Pass (Live),José Hurtado,Pass (Live),Red-Bull-Bragantino-Vasco-da-Gama-April-17-2024-Serie-A,RT,1
